NO,시군구,단지명,도로명,위도,경도,bus_count_500m,CCTV_count,school_count,streetlight_count,safety_score_raw,safety_score_normalized,safety_score,동,cluster
1736,서울특별시 중랑구 망우동,YMS HILL,상봉로28길 21,37.59598649,127.0942129,14,275,5,0,1.055431794,0.438954073,71.94770363,망우동,0
1746,서울특별시 중구 오장동,이지마루 오장,마른내로 126-1,37.56441091,127.0019637,5,282,2,0,0.71939003,0.298559329,64.92796643,오장동,0
1749,서울특별시 동대문구 청량리동,포레스타,약령시로 125,37.58340336,127.0439693,15,189,19,0,0.999686463,0.415664255,70.78321273,청량리동,0
1750,서울특별시 도봉구 창동,보성오피스텔,도봉로110나길 5,37.64660911,127.0342995,4,0,2,0,0.158313889,0.0641475695,53.20737847,창동,0
1753,서울특별시 종로구 숭인동,헤스티아,종로56길 37,37.57146438,127.0165127,5,257,108,0,1.1789383,0.490553802,74.52769011,숭인동,0
1754,서울특별시 동대문구 휘경동,프리미어 M 회기,망우로21길 63,37.58993714,127.0594842,6,292,3,17,0.816514618,0.339136968,66.95684842,휘경동,0
1759,서울특별시 동대문구 장안동,가우디트윈캐슬2,한천로24길 74-9,37.5681962,127.0683827,2,217,2,0,0.487061374,0.20149484,60.07474198,장안동,0
1766,서울특별시 종로구 창신동,화인비스타 비,종로 339-12,37.5735413,127.0149477,5,259,74,0,1.020354496,0.424299143,71.21495715,창신동,0
1770,서울특별시 서초구 방배동,방배 리더스빌,남부순환로 2201,37.47418967,126.9931131,5,70,6,0,0.344641875,0.141993458,39.969771037,방배동,1
1773,서울특별시 영등포구 당산동6가,다빈치,양평로 8,37.53264596,126.9051445,13,145,2,120,1.02063772,0.424417471,49.854611498999994,당산동6가,1
1774,서울특별시 영등포구 양평동4가,밀레니엄,선유로53길 7,37.53700767,126.8975498,15,142,11,130,1.153928261,0.480104869,51.803670407999995,양평동4가,1
1776,서울특별시 송파구 석촌동,(175-6),백제고분로39길 10-6,37.50538763,127.1053062,13,174,0,10,0.828258933,0.344043621,47.041526727999994,석촌동,1
1777,서울특별시 서초구 방배동,반포래디앙 시그니처,방배중앙로 208,37.49770925,126.9854141,5,206,1,92,0.771400444,0.320288737,46.210105802,방배동,1
1779,서울특별시 관악구 봉천동,예성 아이 라이프,남부순환로 1798,37.4812081,126.9498721,13,334,1,0,1.108753066,0.461231144,51.143090033,봉천동,1
1783,서울특별시 관악구 봉천동,반석오피스텔,봉천로 348,37.48438952,126.9386887,12,358,2,0,1.120920765,0.466314682,51.32101385599999,봉천동,1
1791,서울특별시 강남구 역삼동,강남 IBC 오피스텔,테헤란로7길 8,37.4997636,127.0310723,19,268,0,0,1.204518617,0.501240992,52.543434727,역삼동,1
1795,서울특별시 영등포구 양평동3가,그랜드타워,양산로9길 15,37.52680365,126.888592,4,203,1,0,0.530662855,0.219711083,42.689887919,양평동3가,1
1796,서울특별시 서초구 서초동,강남역 2차 I'PARK,서초대로77길 59,37.50230077,127.0239922,29,309,2,0,1.662150408,0.692434781,59.23521732799999,서초동,1
1798,서울특별시 영등포구 당산동,더로드,버드나루로23길 23-7,37.52889711,126.9072319,11,149,2,132,0.979507786,0.407233814,49.25318349,당산동,1
1799,서울특별시 영등포구 양평동1가,성운타운,영등포로13길 7,37.52325715,126.8888979,9,233,3,0,0.781900848,0.324675696,46.363649367,양평동1가,1
1800,서울특별시 영등포구 양평동1가,성운타운2,영등포로13길 12-2,37.52341808,126.8893901,8,231,2,0,0.736220129,0.305590768,45.695676887,양평동1가,1
1804,서울특별시 송파구 잠실동,파로스타워,도곡로64길 7-1,37.5055241,127.0784775,0,103,0,0,0.191347857,0.0779488164,37.728208574,잠실동,1
1805,서울특별시 송파구 잠실동,팍스빌딩,삼전로7길 15,37.50545719,127.0869143,8,193,0,6,0.668990015,0.277502728,44.71259548,잠실동,1
1812,서울특별시 구로구 구로동,골드마인(Ⅲ)오피스텔,디지털로32다길 50,37.48099894,126.8986476,17,259,1,0,1.118188975,0.465173368,51.281067873,구로동,1
1813,서울특별시 구로구 구로동,미주프라자,가마산로27길 52,37.49910484,126.8907458,4,374,10,4,0.899906536,0.373977242,48.089203463000004,구로동,1
1814,서울특별시 구로구 오류동,프리가,경인로20가길 23,37.49587033,126.8450653,5,331,1,21,0.850835489,0.35347587,67.67379352,오류동,0
1815,서울특별시 금천구 독산동,루나플라체,범안로18길 8,37.46607416,126.8957436,11,260,3,0,0.90644343,0.376708288,68.83541441,독산동,0
1824,서울특별시 구로구 오류동,이좋은집,경인로20나길 30,37.49482835,126.8420249,6,351,1,0,0.879992726,0.36565746,68.28287298,오류동,0
1825,서울특별시 영등포구 영등포동2가,프리스틴,영등포로53길 32,37.52094402,126.9098616,13,217,0,174,1.261049756,0.524859112,53.37006892,영등포동2가,1
1827,서울특별시 영등포구 영등포동8가,신현빌,영중로 134,37.52816194,126.9060387,10,162,3,70,0.837823938,0.34803978,47.1813923,영등포동8가,1
1833,서울특별시 강서구 마곡동,롯데캐슬 르웨스트,마곡중앙로 111,37.56388905,126.8262372,4,62,1,0,0.268720644,0.11027436,55.51371799,마곡동,0
1835,서울특별시 금천구 시흥동,HEY NEST,금하로5길 13,37.45404818,126.8983422,22,169,0,0,1.1321769,0.471017377,73.55086885,시흥동,0
1839,서울특별시 은평구 응암동,응암아네스트,은평로 123,37.6005227,126.921535,12,280,19,0,1.057166212,0.439678694,71.9839347,응암동,0
1840,서울특별시 은평구 대조동,이지플오피스텔,통일로67길 12-10,37.6111949,126.9277127,13,239,2,0,0.937040688,0.389491503,69.47457516,대조동,0
1841,서울특별시 강서구 등촌동,길훈엔트런스빌,양천로 492,37.56089498,126.8545874,13,78,30,42,0.861980608,0.358132185,67.90660923,등촌동,0
1842,서울특별시 강서구 등촌동,강변샤르망3단지,공항대로45길 95,37.55913597,126.8568817,14,102,22,16,0.849621377,0.352968627,67.64843134,등촌동,0
1847,서울특별시 은평구 대조동,서원피렌체,진흥로 119-3,37.60764474,126.9234338,8,303,1,0,0.865204345,0.359479028,67.97395142,대조동,0
1848,서울특별시 은평구 응암동,동화오피스텔,응암로 211-1,37.59092831,126.9169272,11,365,20,0,1.182656428,0.492107197,74.60535986,응암동,0
1850,서울특별시 강서구 화곡동,(918-15),강서로7길 52-3,37.52949124,126.8446307,8,371,1,12,1.017353602,0.423045401,49.806589042,화곡동,1
1852,서울특별시 강서구 화곡동,세교예지안5차,곰달래로22길 27,37.52910427,126.8445705,8,390,1,13,1.054802656,0.438691225,50.35419288199999,화곡동,1
1854,서울특별시 강서구 등촌동,DongNam II,화곡로68길 149,37.55613276,126.8618688,8,106,2,0,0.504001856,0.208572396,60.42861981,등촌동,0
1856,서울특별시 양천구 목동,현대월드타워,목동서로 77,37.53598623,126.8780417,8,288,2,0,0.842111661,0.349831146,67.49155729,목동,0
1861,서울특별시 은평구 응암동,(120-14),응암로29길 11-6,37.59628838,126.9176681,13,295,19,0,1.122224122,0.46685921,73.34296052,응암동,0
1862,서울특별시 서대문구 연희동,시아 루비움,연희로 183,37.57326918,126.9351436,0,126,3,0,0.248396545,0.101783163,55.08915816,연희동,0
1867,서울특별시 은평구 역촌동,캐시아,진흥로1길 16,37.60172891,126.9188249,14,319,20,0,1.208775257,0.503019372,75.15096859,역촌동,0
1868,서울특별시 양천구 목동,목동대우마이빌,공항대로 552,37.5495046,126.8669065,5,377,6,0,0.914969952,0.38027058,69.01352899,목동,0
1871,서울특별시 은평구 신사동,담 벨리체,은평로 14,37.59725085,126.9100552,15,334,1,0,1.183136502,0.492307767,74.61538837,신사동,0
1871,서울특별시 은평구 신사동,담 벨리체,은평로 14,37.59725085,126.9100552,15,334,1,0,1.183136502,0.492307767,52.230771859,신사동,1
1871,서울특별시 은평구 신사동,담 벨리체,은평로 14,37.59725085,126.9100552,15,334,1,0,1.183136502,0.492307767,74.61538837,신사동,0
1871,서울특별시 은평구 신사동,담 벨리체,은평로 14,37.59725085,126.9100552,15,334,1,0,1.183136502,0.492307767,52.230771859,신사동,1
1879,서울특별시 강동구 천호동,플래티넘7,진황도로27가길 21,37.53936119,127.1311234,12,304,0,0,1.011055454,0.4204141,71.02070502,천호동,0
1881,서울특별시 강동구 길동,영무 엘리아트 오피스텔,양재대로111길 52,37.53780996,127.1369001,10,262,0,0,0.858646679,0.356739304,67.83696519,길동,0
1896,서울특별시 구로구 오류동,아델리아,경인로20가길 11,37.49565252,126.8443507,6,344,1,11,0.890659143,0.370113778,68.50568888,오류동,0
1898,서울특별시 금천구 시흥동,지엠씨타워,금하로5길 7,37.45414491,126.8986071,21,194,0,0,1.141428836,0.47488274,73.74413698,시흥동,0
1901,서울특별시 금천구 시흥동,대동리버파크빌,시흥대로41길 49,37.44924355,126.9015522,19,255,8,0,1.218555987,0.507105659,75.35528293,시흥동,0
1902,서울특별시 성동구 마장동,트레저힐스,마장로 276,37.56536042,127.0404072,0,261,8,20,0.566097352,0.234515246,61.72576232,마장동,0
1908,서울특별시 관악구 봉천동,(1529-68),쑥고개로 43-1,37.47941201,126.9413968,6,358,28,0,1.021881684,0.424937187,49.872801531,봉천동,1
1909,서울특별시 관악구 봉천동,(854-4),남부순환로224길 19,37.48005059,126.953424,13,326,2,0,1.098664606,0.45701629,50.995570157,봉천동,1
1910,서울특별시 관악구 봉천동,보성오피스텔,관악로25길 17,37.48495212,126.9542354,7,311,3,0,0.852421614,0.354138537,47.394848781,봉천동,1
1911,서울특별시 관악구 봉천동,신원메트로빌,남부순환로 1811,37.48173549,126.9514458,13,336,2,0,1.117242067,0.46477776,51.267221592999995,봉천동,1
1912,서울특별시 관악구 봉천동,(62-23),관악로 208-32,37.4830148,126.9547689,11,364,2,0,1.094875524,0.455433252,50.940163805999994,봉천동,1
1913,서울특별시 마포구 동교동,더프라임,신촌로8길 5,37.55675486,126.9309245,8,246,1,0,0.759312813,0.315238651,65.76193254,동교동,0
1914,서울특별시 마포구 합정동,스퀘어리버뷰합정,양화로 13,37.54879473,126.910533,11,159,0,173,1.076765165,0.447866932,72.39334661,합정동,0
1916,서울특별시 양천구 신정동,보스코 빌딩,중앙로23길 30,37.51767008,126.853353,4,620,3,0,1.314890029,0.547353017,77.36765084,신정동,0
1916,서울특별시 양천구 신정동,보스코 빌딩,중앙로23길 30,37.51767008,126.853353,4,620,3,0,1.314890029,0.547353017,77.36765084,신정동,0
1916,서울특별시 양천구 신정동,보스코 빌딩,중앙로23길 30,37.51767008,126.853353,4,620,3,0,1.314890029,0.547353017,54.157355587999994,신정동,1
1916,서울특별시 양천구 신정동,보스코 빌딩,중앙로23길 30,37.51767008,126.853353,4,620,3,0,1.314890029,0.547353017,77.36765084,신정동,0
1917,서울특별시 서대문구 대현동,이대프리젠#2,이화여대1길 32,37.55734607,126.9439865,12,297,4,0,1.017145266,0.42295836,71.14791801,대현동,0
1922,서울특별시 강서구 화곡동,창우이지스,월정로18길 28,37.52920245,126.8403606,12,653,1,0,1.66418238,0.693283717,59.26493010899999,화곡동,1
1923,서울특별시 은평구 응암동,디우아르떼빌,응암로14길 7,37.59033259,126.9182409,8,357,19,0,1.051445796,0.437288764,71.86443819,응암동,0
1930,서울특별시 마포구 아현동,아현시티,신촌로34길 11,37.55668041,126.9546681,7,205,71,0,0.980099112,0.407480864,70.37404318,아현동,0
1936,서울특별시 은평구 대조동,세양 오피스텔,통일로67길 9-2,37.61061516,126.9283681,13,231,2,0,0.922178718,0.383282327,69.16411637,대조동,0
1941,서울특별시 마포구 성산동,동우 자인채 스토리 상암,월드컵로34길 20,37.56540792,126.9042987,9,138,2,68,0.74696905,0.310081555,65.50407777,성산동,0
1944,서울특별시 은평구 대조동,단홈그라치아,진흥로 177,37.60858974,126.9292756,14,255,0,0,0.994409327,0.413459522,70.67297612,대조동,0
1950,서울특별시 은평구 대조동,위산 엘리시움,서오릉로 78,37.60729211,126.9223578,6,297,1,0,0.779674432,0.323745523,66.18727614,대조동,0
1952,서울특별시 강서구 화곡동,브릴리언트 화곡,강서로5가길 37-5,37.52874329,126.8460496,5,377,1,13,0.919076802,0.381986379,48.369523265,화곡동,1
1953,서울특별시 서대문구 연희동,(413-126),성산로 309,37.56663378,126.9247922,4,183,1,6,0.50641919,0.209582333,60.47911666,연희동,0
1955,서울특별시 강서구 등촌동,루나클래식,양천로60길 13,37.55787452,126.8595366,10,95,3,0,0.562723593,0.233105725,61.65528626,등촌동,0
1959,서울특별시 성북구 석관동,브룩스톤오피스텔,한천로66길 189,37.61317319,127.0656782,5,245,5,102,0.884465345,0.367526073,68.37630366,석관동,0
1960,서울특별시 동대문구 제기동,에코시티,고산자로 521,37.58614505,127.0381038,6,261,18,34,0.867109017,0.36027478,68.01373902,제기동,0
1963,서울특별시 동대문구 용두동,청계다우 아트리체 디벨,청계천로 503,37.57065199,127.032424,6,241,1,42,0.766019456,0.318040617,65.90203083,용두동,0
1965,서울특별시 은평구 녹번동,녹번동메카오피스텔,통일로 635,37.60352351,126.9346456,8,193,2,0,0.665625774,0.276097183,63.80485916,녹번동,0
1967,서울특별시 용산구 원효로1가,디아뜨 센트럴,원효로 268,37.54096323,126.970338,16,334,21,22,1.363139676,0.567511216,78.3755608,원효로1가,0
1968,서울특별시 성동구 성수동1가,서울숲테라,아차산로1길 17,37.54961976,127.0461981,4,223,0,123,0.827725072,0.343820579,67.19102896,성수동1가,0
1969,서울특별시 중랑구 상봉동,미소플러스,봉우재로33길 42-6,37.59410276,127.0884309,12,355,1,0,1.110574018,0.461991918,73.09959592,상봉동,0
1970,서울특별시 중랑구 망우동,효성 써너스빌 에코,망우로60길 37,37.59712505,127.0943563,12,258,5,8,0.966681685,0.401875203,70.09376013,망우동,0
1976,서울특별시 노원구 공릉동,엘네스트빌 오피스텔,화랑로 465,37.61916243,127.0788973,14,283,1,32,1.120059775,0.465954969,73.29774844,공릉동,0
1978,서울특별시 동대문구 장안동,힐스테이트 장안 센트럴,장한로 110,37.57024877,127.0709681,0,194,2,9,0.389316664,0.160658119,58.03290597,장안동,0
1981,서울특별시 동대문구 장안동,(432-10),천호대로83길 16,37.56291054,127.0648271,5,207,1,0,0.575285558,0.238353983,61.91769916,장안동,0
1982,서울특별시 동대문구 장안동,슈프림오피스텔,한천로2길 94,37.56227101,127.0636668,5,185,1,0,0.534415142,0.22127875,61.06393749,장안동,0
1988,서울특별시 성동구 용답동,시그너스,자동차시장1길 41,37.56115681,127.0623713,4,155,1,0,0.441491038,0.182456029,59.12280143,용답동,0
1989,서울특별시 종로구 충신동,지오지안 대학로,율곡로14길 15-3,37.57541294,127.0031793,9,151,3,0,0.629565661,0.261031644,63.05158221,충신동,0
1990,서울특별시 동대문구 답십리동,knktower,전농로 33,37.56777651,127.0566661,6,294,1,0,0.774101193,0.321417082,66.0708541,답십리동,0
2002,서울특별시 송파구 문정동,프라비다옥토,법원로4길 17,37.48318084,127.1224469,5,88,4,0,0.368534289,0.151975459,40.319141079,문정동,1
2003,서울특별시 송파구 문정동,르피에드 문정,송파대로 141,37.48286697,127.1233666,5,123,4,0,0.433555405,0.179140604,41.26992112599999,문정동,1
2013,서울특별시 송파구 거여동,APICE,위례서로 240,37.4858914,127.1419695,10,104,37,0,0.741742605,0.307898001,45.776430041999994,거여동,1
2016,서울특별시 강동구 성내동,더존예가,천호옛17길 17-4,37.53714186,127.1247985,13,292,1,1,1.032879603,0.429532002,71.47660011,성내동,0
2019,서울특별시 강동구 성내동,(80-3),올림픽로62길 5-8,37.53676737,127.1233672,11,278,1,4,0.93894335,0.390286416,69.51432078,성내동,0
2021,서울특별시 강동구 길동,강동투웨니퍼스트,진황도로 81,37.53664947,127.1357343,10,264,0,0,0.862362171,0.358291598,67.91457989,길동,0
2027,서울특별시 구로구 천왕동,랑데르,오리로 1149,37.48652994,126.8381944,12,159,12,0,0.798964363,0.331804655,66.59023274,천왕동,0
2029,서울특별시 금천구 가산동,G밸리 노블루체 스위트,가산로9길 17,37.47662809,126.890994,21,254,2,8,1.279655636,0.532632455,76.63162273,가산동,0
2030,서울특별시 구로구 오류동,중앙오피스텔,경인로22길 49,37.49634016,126.8464122,8,283,1,36,0.905516973,0.376321224,68.8160612,오류동,0
2037,서울특별시 금천구 독산동,리치힐스,시흥대로102길 37-1,37.4652047,126.8982483,11,319,1,0,1.006503438,0.418512315,70.92561577,독산동,0
