NO,시군구,단지명,도로명,위도,경도,bus_count
4420,서울특별시 관악구 봉천동,(29-22),행운1마길 16,37.4835339324225,126.955645698347,4
4426,서울특별시 영등포구 당산동1가,펠리스 빌,당산로16길 6,37.5224213834865,126.896647485069,3
4428,서울특별시 송파구 잠실동,(176-8),백제고분로7길 7-9,37.5108505888067,127.079519159623,2
4429,서울특별시 관악구 봉천동,(1599-2),남부순환로226길 20,37.4798114246889,126.953562069883,6
4439,서울특별시 영등포구 당산동6가,유탑 유블레스2차,당산로49길 11-4,37.535674009304,126.901362553404,7
4441,서울특별시 관악구 신림동,한울오피스텔,난곡로63길 22,37.4810615757109,126.91339511369,7
4443,서울특별시 영등포구 당산동6가,스타빌,양평로12길 10-5,37.5353234559422,126.901501502025,9
4445,서울특별시 관악구 봉천동,라온3,남부순환로214길 14,37.4810085582838,126.947450835199,4
4446,서울특별시 서초구 방배동,방배 노블루체 서리풀,방배천로22길 4,37.4841259860215,126.983114656772,2
4451,서울특별시 동작구 노량진동,백명트렌디타워,노량진로 206,37.5127501670071,126.948589538109,6
4456,서울특별시 관악구 신림동,라비앙DS,남부순환로 1467,37.4819808913208,126.913663819578,9
4457,서울특별시 관악구 신림동,센트레빌7차,신림동길 31-6,37.4866080563671,126.925356768282,0
4459,서울특별시 관악구 신림동,선인타운,남부순환로 1590-6,37.4835478404497,126.927329401525,5
4461,서울특별시 관악구 신림동,일성트루엘,신림로23길 16,37.4704190975676,126.93449718467,5
4464,서울특별시 강남구 신사동,(505-5),도산대로1길 63,37.5208134476353,127.018996753376,3
4466,서울특별시 서초구 서초동,서초현대렉시온,강남대로 305,37.490181420669,127.030628236125,11
4471,서울특별시 관악구 봉천동,드림 오피스텔,관악로 208-42,37.4830718208814,126.95497278791,4
4474,서울특별시 강남구 역삼동,엘지역삼에클라트,테헤란로20길 19,37.4985434308082,127.03504104269,3
4477,서울특별시 강남구 역삼동,amco square 720,언주로85길 14,37.5013396207485,127.04193155251,4
4480,서울특별시 관악구 신림동,(1420-3),남부순환로185길 27,37.4859275491334,126.932118934618,6
4510,서울특별시 은평구 대조동,삼성빌리지원,진흥로13가길 8-11,37.6094559366847,126.926308619586,3
4522,서울특별시 마포구 합정동,KCC엠파이어리버,양화로 26,37.54830521913,126.912097143068,6
4524,서울특별시 양천구 목동,목동팰리스오피스텔,목동중앙북로1길 36,37.5502951226566,126.864758125314,1
4528,서울특별시 강서구 염창동,현진파크뷰,양천로75길 8,37.5500072952333,126.87544278478,4
4531,서울특별시 마포구 아현동,고려아카데미텔,마포대로 196,37.5513340053628,126.956177610875,2
4533,서울특별시 서대문구 대현동,이대다올노블리움2차,이화여대1길 28,37.5573774101981,126.944327233057,7
4535,서울특별시 강서구 화곡동,에스엠케이오피스텔,월정로18길 3,37.5293155139572,126.839089305656,4
4544,서울특별시 은평구 응암동,응암동 376-21,응암로 218-5,37.5913388201161,126.918108989296,3
4545,서울특별시 양천구 신정동,헤리티지,목동서로 301-21,37.5191347729106,126.869175664481,4
4546,서울특별시 종로구 숭인동,수석컴비즈텔,지봉로 82,37.577449354344,127.015686366286,0
4548,서울특별시 성북구 석관동,(335-16),돌곶이로23길 14,37.6099678986817,127.056879952848,0
4549,서울특별시 용산구 한강로2가,대우디오빌한강로오피스텔,한강대로 115,37.530275610201,126.968453688417,5
4551,서울특별시 성북구 삼선동4가,성신다빈치,보문로 186,37.590543307772,127.01500522607,5
4560,서울특별시 광진구 화양동,화양동 동도센트리움 캠퍼스파크,광나루로 370,37.5475974741756,127.070902005783,5
4564,서울특별시 중랑구 묵동,(171-17),숙선옹주로 18-8,37.6145434137688,127.078513355665,8
4567,서울특별시 은평구 불광동,효민아크로뷰,통일로 868,37.6205814116509,126.920451219016,6
4570,서울특별시 성동구 성수동2가,테라타워,광나루로2길 38,37.5480033431166,127.055084141236,3
4580,서울특별시 종로구 종로1가,르메이에르종로타운1,종로 19,37.5704589394035,126.979850194195,5
4582,서울특별시 성북구 동선동4가,골든타워,동소문로 125,37.5941523189933,127.018222077694,4
4587,서울특별시 광진구 구의동,신도브래뉴오피스텔,자양로 138,37.5399987781768,127.083488515628,4
4588,서울특별시 광진구 자양동,결,자양로16길 8-3,37.536030659236,127.084410288199,1
4592,서울특별시 종로구 숭인동,엘리시앙오피스텔,종로 382,37.5739654758614,127.019891179799,3
4595,서울특별시 영등포구 영등포동2가,와이에이치빌리지,영등포로51길 26-1,37.5206434692522,126.90918473221,5
4600,서울특별시 강서구 방화동,에어뷰21-2오피스텔,금낭화로 136,37.5773613648078,126.812984730506,4
4604,서울특별시 구로구 구로동,구로동복합건물OPUS1,구로중앙로 207,37.5045867540789,126.876923620224,4
4608,서울특별시 금천구 독산동,주원블레어시티,시흥대로123길 47,37.4713905240444,126.895588680654,6
4617,서울특별시 강서구 공항동,헬리그라프 마곡에디션,방화대로19길 3,37.561600450954,126.816023130341,6
4619,서울특별시 강서구 방화동,마곡제이엠팰리스,방화대로 351,37.5721616152156,126.816296224345,2
4637,서울특별시 구로구 오류동,오류동역솔리스타,경인로20나길 63,37.4939983113012,126.840795387265,4
4641,서울특별시 영등포구 영등포동7가,리첸스타 오피스텔,국회대로54길 15-1,37.5240617711872,126.908237797664,6
4646,서울특별시 영등포구 영등포동1가,폴라리스오피스텔,경인로114길 18,37.5181067035211,126.915006314016,6
4661,서울특별시 영등포구 영등포동2가,미담,버드나루로3길 12,37.5208867428534,126.910963606045,4
4664,서울특별시 금천구 시흥동,산들파크빌6,시흥대로57길 19-35,37.4524068399834,126.899325676999,10
4676,서울특별시 은평구 신사동,하리스테이,증산로 461,37.5973814471876,126.91497691816,6
4680,서울특별시 강서구 등촌동,석경트라움,화곡로68길 138,37.5562495003094,126.861150000757,2
4685,서울특별시 은평구 대조동,한리옥,연서로18길 3-17,37.6130721539304,126.91798979772,7
4692,서울특별시 강서구 화곡동,베스트빌,강서로7길 66,37.5294420158571,126.844128924844,2
4695,서울특별시 양천구 목동,목동 성우네트빌,목동서로 186,37.5303330707421,126.871655154602,2
4697,서울특별시 강서구 화곡동,화곡투웨니퍼스트,까치산로 11,37.5412562198194,126.842112069902,9
4707,서울특별시 은평구 역촌동,리젠트,연서로 22-1,37.6011935213189,126.916466589598,7
4714,서울특별시 강남구 역삼동,태건 강남 헤븐리치 더써밋 761,봉은사로 170,37.5066974598324,127.032782406873,2
4723,서울특별시 영등포구 당산동,오피디움,버드나루로 144,37.5310194522977,126.907272027391,4
4728,서울특별시 영등포구 여의도동,대우트럼프월드2,여의동로 97,37.51742468713,126.927065240738,4
4731,서울특별시 관악구 봉천동,금동사랑방,봉천로 573,37.4774285325877,126.961338490478,2
4738,서울특별시 강남구 수서동,사이룩스,광평로 295,37.4884564569321,127.104189927096,5
4756,서울특별시 강동구 강일동,강일리슈빌에스,아리수로 419,37.5643846470445,127.173726847681,7
4761,서울특별시 강동구 천호동,은슬림,진황도로23길 22,37.5400726460231,127.130125094438,4
4763,서울특별시 강동구 천호동,오피스텔 트레벨,천호대로 1057,37.5372437413741,127.129502289541,5
4770,서울특별시 동대문구 제기동,안암아크로빌,안암로 100,37.5844457446636,127.031496244521,3
4774,서울특별시 성동구 옥수동,한남 더 리버 오피스텔,독서당로 166,37.5406062391737,127.011744952642,0
4777,서울특별시 용산구 용문동,제이엘레지던스,새창로33길 5,37.5367183107609,126.961203355735,5
4781,서울특별시 중랑구 면목동,현대캐슬,봉우재로 150,37.5930726503825,127.089631860486,1
4793,서울특별시 중구 신당동,JK오피스텔,다산로 77,37.5513904517603,127.007674435313,0
4799,서울특별시 중구 흥인동,위더스하임,퇴계로73길 20,37.566084567426,127.014221235624,2
4806,서울특별시 동대문구 신설동,동광동대문베르빌,천호대로 23,37.5745949976483,127.026348521185,6
4811,서울특별시 노원구 상계동,하이베라스,동일로 1689,37.6791194473715,127.054886315115,9
4812,서울특별시 강북구 수유동,효성 인텔리안 오피스텔,도봉로 313,37.6364431672039,127.023434164093,5
4815,서울특별시 동대문구 이문동,이문동오피스텔,이문로 156,37.6004332504686,127.062260042063,0
4824,서울특별시 동대문구 용두동,삼영 오피스텔,무학로 193,37.5814681225241,127.029477199586,4
4826,서울특별시 동대문구 장안동,SM타워 오피스텔,장한로 111-1,37.5706991912074,127.070339126893,0
4837,서울특별시 중랑구 면목동,리더스빌딩,면목로 301,37.5793893634769,127.086861972216,3
4841,서울특별시 중랑구 상봉동,KJ케렌시아,면목로92다길 18,37.5949022585881,127.088123073117,3
4843,서울특별시 중구 신당동,왕십리 큐브스테이트,왕십리로 397,37.5647941794118,127.026213884594,5
4848,서울특별시 성북구 보문동2가,(114-1),지봉로24길 9-1,37.5846755232308,127.019214157549,4
4852,서울특별시 중구 을지로5가,을지로5가  오피스텔 신축공사,동호로35길 17,37.566168579064,127.001268515588,3
4859,서울특별시 영등포구 여의도동,맨하탄21리빙텔,국회대로74길 20,37.5296110870772,126.921555729122,5
4860,서울특별시 영등포구 여의도동,브라이튼 여의도,국제금융로 39,37.5240734259401,126.929840195872,7
4862,서울특별시 영등포구 당산동6가,한강더로드캐슬,양평로12가길 6,37.5363595099454,126.900419722859,7
4873,서울특별시 영등포구 양평동5가,(87-3),양평로22나길 6,37.5389916569915,126.894164545186,4
4876,서울특별시 영등포구 양평동1가,(208-1),선유서로26길 28,37.523728619424,126.888972161224,3
4881,서울특별시 관악구 남현동,오피스텔,승방4길 5,37.4739012094975,126.980557951033,7
4885,서울특별시 관악구 신림동,(1432-48),신림동1길 26-3,37.4862197758399,126.928354609062,6
4887,서울특별시 영등포구 도림동,타원벨라움,도신로15길 37,37.5082332225804,126.896065233803,0
4892,서울특별시 동작구 상도동,상도동 324-41 제2종근린생활시설,상도로12길 1-4,37.4992646441052,126.930309434908,4
4899,서울특별시 강서구 방화동,마곡누리,방화대로 333,37.5705464817324,126.816288758577,4
4901,서울특별시 금천구 시흥동,한백아트5차,독산로47길 5,37.4621752797362,126.904011798307,4
4903,서울특별시 영등포구 영등포동2가,범영오피스텔,국회대로54길 37-10,37.5222486286354,126.909921141522,0
4917,서울특별시 금천구 가산동,(147-10),남부순환로112길 7,37.4780949184691,126.89536465911,3
4924,서울특별시 양천구 목동,목동오피스텔,목동중앙서로3길 15,37.5333090940603,126.864728839568,0
4925,서울특별시 양천구 목동,동양하우스,목동중앙서로3길 7,37.5329304053491,126.864809060412,0
4939,서울특별시 강서구 화곡동,파크아리온,가로공원로 218,37.5374309229406,126.840225505649,6
4942,서울특별시 강서구 화곡동,제이투리더스뷰,강서로5가길 8,37.5292694802499,126.847585178678,1
4943,서울특별시 강서구 화곡동,한나일프레이즈,우장산로15길 12,37.553589146962,126.850468703148,2
4946,서울특별시 양천구 목동,목동월드파크빌,등촌로 120,37.5407753264836,126.864107504369,0
4951,서울특별시 은평구 응암동,예승,불광천길 548,37.5982917783293,126.916576164403,7
4964,서울특별시 송파구 마천동,미주엠씨타워,마천로 325,37.4944908289056,127.151439580271,7
4966,서울특별시 강동구 강일동,강일타워,아리수로93길 27,37.5656993009965,127.173718694996,11
4971,서울특별시 강동구 길동,한솔브리즈아파트,천호대로173길 50,37.5372209485791,127.136383094454,3
4973,서울특별시 강동구 천호동,다성 이즈빌,성안로25길 59,37.5388281813469,127.132318119245,0
4999,서울특별시 구로구 신도림동,신도림 비바힐스,경인로 611-17,37.5068892545098,126.883572492302,6
5004,서울특별시 구로구 구로동,(1132-59),시흥대로161길 44,37.4794109692726,126.897047961593,3
5006,서울특별시 구로구 구로동,예성유토피아,도림천로 448,37.485683268026,126.899053661374,6
5025,서울특별시 구로구 오류동,(47-24),경인로 178-8,37.4944214544514,126.841354014325,4
5043,서울특별시 광진구 화양동,캠퍼니안,능동로16길 9,37.5450803231095,127.073746894844,5
5047,서울특별시 광진구 능동,군자 아델리제,천호대로 570,37.5561465352134,127.081073051993,4
5050,서울특별시 중랑구 상봉동,루체하임,상봉로23길 39,37.5940789094021,127.09100339863,4
5051,서울특별시 중랑구 상봉동,갑을 오피스텔,상봉로23길 12,37.5947738255885,127.092418636442,5
5058,서울특별시 중랑구 망우동,더하이어,망우로58길 31,37.5968290137259,127.094094579363,7
5067,서울특별시 도봉구 창동,한원힐트리움_NK,덕릉로59라길 54,37.6426960132981,127.040116296714,0
5069,서울특별시 성동구 용답동,THE WEAL SKY70,자동차시장1길 31,37.5613364866538,127.06112566449,2
5072,서울특별시 도봉구 창동,라르플레이스1단지,도봉로 622,37.6599159811083,127.041868149787,2
5079,서울특별시 동대문구 장안동,장안 루아르 오피스텔,천호대로83길 34,37.5637392793157,127.065466495284,1
5085,서울특별시 강북구 수유동,평익타워,노해로 3,37.6359035324539,127.022689644672,5
5089,서울특별시 동대문구 이문동,C&J오피스텔,이문로 164,37.6010362891709,127.062249220356,0
5091,서울특별시 중랑구 묵동,로프트원 태릉입구역,동일로 952,37.6153569300176,127.076849795532,6
5092,서울특별시 광진구 자양동,래미안프리미어팰리스,아차산로 345,37.537711863986,127.081548897452,2
5099,서울특별시 영등포구 양평동2가,골든힐,선유서로21길 26,37.522873129198,126.882465626996,2
5100,서울특별시 관악구 신림동,몽삐에뜨골드,남부순환로 1466,37.4813240687873,126.913558071442,7
5101,서울특별시 서초구 잠원동,씨티21,반포대로 316,37.5072421588664,127.000755624745,1
5102,서울특별시 관악구 봉천동,서울대입구 한양아이클래스,쑥고개로 123,37.4791097585906,126.950336729758,7
5116,서울특별시 영등포구 당산동6가,더빌,양평로12길 10-8,37.534995927846,126.90137623159,10
5129,서울특별시 강남구 논현동,아츠 논현,언주로 624,37.5122162919547,127.036182586201,2
5132,서울특별시 서초구 서초동,N PARK,남부순환로347길 16,37.4851983239107,127.031921953025,10
5143,서울특별시 마포구 도화동,마포트라팰리스,마포대로 53,37.5414404376234,126.9472231078,2
5146,서울특별시 은평구 신사동,(23-23),증산로 471-5,37.5984369056262,126.915029278931,5
5147,서울특별시 양천구 신월동,신목동샤르망오피스텔,월정로 101,37.5285006960703,126.838925656239,4
5148,서울특별시 서대문구 창천동,경선파인 오피스텔,성산로 398,37.5615490302749,126.93211048471,2
5161,서울특별시 강서구 등촌동,루미에르,양천로60길 60,37.5563247244839,126.857736515323,2
5164,서울특별시 마포구 노고산동,에피소드 신촌 369,신촌로16길 29,37.5540981082538,126.934763189273,8
5180,서울특별시 서대문구 창천동,스타팰리스,신촌로11길 11-7,37.5572215835165,126.932496719546,4
5183,서울특별시 은평구 대조동,스타타운 3차,진흥로 153-6,37.6093565601584,126.926457194901,3
5185,서울특별시 은평구 대조동,대성에버빌,불광로1길 13,37.609829196894,126.927001942395,4
5198,서울특별시 강동구 천호동,다성이즈빌,성안로27길 57-30,37.5391111773151,127.132405630581,0
5203,서울특별시 금천구 독산동,독산 보세쥬르,범안로12길 44,37.4644697005392,126.892396220902,0
5215,서울특별시 관악구 봉천동,한울오피스텔,관악로15길 23-16,37.4796590004678,126.950735351296,8
5218,서울특별시 관악구 봉천동,(972-48),봉천로 213-12,37.4903078212125,126.925860793552,4
5222,서울특별시 관악구 봉천동,참오피스텔,행운2길 46,37.4786090350585,126.961338221484,3
5228,서울특별시 송파구 송파동,(86-20),백제고분로42길 6-27,37.5048242543159,127.108463414186,6
5231,서울특별시 관악구 봉천동,(881-3),남부순환로214길 27,37.4803363864922,126.947814341473,4
5239,서울특별시 영등포구 당산동,SJ497,영중로42길 7,37.5285189215544,126.906608884824,3
5240,서울특별시 강남구 삼성동,아르헤 타워,봉은사로 447,37.5119315283462,127.048611618115,4
5251,서울특별시 동작구 사당동,(142-1),동작대로27다길 31,37.4860496879913,126.980506975248,2
5258,서울특별시 송파구 가락동,송파가락두산위브센티움,송파대로30길 16,37.4945936657482,127.119155391436,7
5267,서울특별시 영등포구 양평동2가,이레오피스텔A,영등포로 24,37.5228677557427,126.88413998475,3
5272,서울특별시 동작구 대방동,올리브 빌딩,상도로 58,37.4995630404417,126.926853725045,4
5273,서울특별시 서초구 서초동,하림인터내셔날 오피스텔,서초대로 316,37.4940316682314,127.016223676729,5
5276,서울특별시 서초구 서초동,(1591-5),반포대로14길 29,37.4857710294468,127.012710784401,6
5297,서울특별시 강동구 길동,청광플러스원큐브3차,진황도로 87,37.536374560704,127.13645124999,5
5310,서울특별시 강서구 등촌동,HT뉴파인,공항대로55길 51,37.5552596214096,126.861726982523,4
5314,서울특별시 서대문구 창천동,창천오피스텔,성산로22길 2-1,37.5605522598919,126.933061091414,5
5319,서울특별시 서대문구 대현동,신촌리브하임,이화여대3길 45,37.5577794344953,126.943378511767,8
5327,서울특별시 마포구 노고산동,신촌 G&P NINE,신촌로 142,37.5561308554792,126.941299387745,6
5334,서울특별시 강서구 화곡동,도양라비앙아파트,곰달래로22길 15,37.5297024662694,126.844517112467,2
5348,서울특별시 성북구 성북동1가,휴아름 스튜디오,창경궁로 323,37.5884380675385,127.005414564243,1
5349,서울특별시 성북구 안암동4가,서정오피스텔,안암로 31,37.5804326380482,127.025902601681,2
5372,서울특별시 강북구 수유동,연승카운티,수유로12길 41,37.6331319467579,127.021590898236,2
5378,서울특별시 동대문구 장안동,마하나임,장한로26길 40,37.5714115254487,127.073723156525,0
5385,서울특별시 성북구 동선동1가,더프라임,동소문로20가길 54,37.593620878201,127.019020454122,4
5391,서울특별시 중구 황학동,한양립스 이노와이즈,난계로15길 63,37.5690716278402,127.019906857401,0
5414,서울특별시 은평구 녹번동,에스클래스,진흥로 114,37.6066170575837,126.923412878962,2
5416,서울특별시 중랑구 신내동,엘리어트하우스,신내로 193,37.6154911071187,127.094449841298,4
5420,서울특별시 영등포구 영등포동2가,지뗌,영등포로 239,37.5195807450558,126.908263081229,9
5423,서울특별시 금천구 독산동,세교예지안8차,가산로3길 45,37.472037067406,126.892946654257,4
5427,서울특별시 구로구 구로동,하나세인스톤2차,가마산로 284,37.4964757986414,126.891921047495,4
5442,서울특별시 영등포구 영등포동3가,제이캐슬,영중로10길 18,37.5188738601555,126.907163647243,11
5445,서울특별시 금천구 가산동,명남더블레스,가산로5길 66,37.4737330490185,126.890987453243,1
5454,서울특별시 강서구 마곡동,청람아트빌,양천로47길 60-23,37.5738257908779,126.837720525768,0
5468,서울특별시 구로구 구로동,태형팰리스,구로중앙로28길 52,37.499681265311,126.8883871434,0
5478,서울특별시 강서구 방화동,(620-214),개화동로 561,37.5628359669902,126.807147342543,5
5481,서울특별시 영등포구 영등포동2가,리오파크 오피스텔,영등포로49길 9-8,37.5201413146205,126.909268370877,5
5493,서울특별시 강서구 내발산동,프리즘 파스텔,강서로 335,37.5556176385116,126.836980252987,4
5495,서울특별시 금천구 가산동,더센티아,가산디지털2로 127-143,37.4784760180773,126.876830222031,2
5498,서울특별시 금천구 가산동,대동리버파크빌,두산로9가길 19-9,37.472705865871,126.891148230315,2
5506,서울특별시 강서구 방화동,방화투웨니퍼스트,개화동로27가길 23,37.5631740086788,126.807305722286,5
5513,서울특별시 금천구 독산동,Gold Mountain,독산로108길 10,37.4790834742234,126.904475872421,4
5514,서울특별시 금천구 독산동,솔리브오피스텔,두산로 28,37.4700670330892,126.890904489518,2
5521,서울특별시 양천구 신월동,(52-13),남부순환로 323,37.538093158833,126.827235948356,12
5527,서울특별시 강서구 화곡동,쌍떼포레,강서로5나길 56,37.5287283382751,126.845160258422,2
5532,서울특별시 서대문구 대현동,이대프리젠#3,이화여대5길 38,37.5584540132963,126.943571422337,5
5535,서울특별시 마포구 신공덕동,마포케이씨씨웰츠타워,백범로 202,37.5428410149659,126.952463879815,4
5539,서울특별시 마포구 공덕동,아르떼 제나우스,만리재로 101,37.5493921666303,126.959698833214,0
5545,서울특별시 은평구 갈현동,씨케이  리츠빌,연서로29길 7-15,37.6182562810245,126.919327694482,6
5555,서울특별시 은평구 응암동,CJ드림시티,은평로 85,37.5995479202209,126.917188296714,7
5562,서울특별시 송파구 가락동,사로말,송이로 80,37.4987714106152,127.119729955862,0
5565,서울특별시 관악구 봉천동,케이타워 오피스텔,청룡1길 42,37.4808933764346,126.948605040583,4
5569,서울특별시 관악구 봉천동,(1666-44),남부순환로 1845-9,37.4809552081208,126.954833975577,7
5571,서울특별시 관악구 신림동,케피탈,남부순환로149길 47,37.4836782096589,126.914529301086,6
5572,서울특별시 관악구 신림동,e-샤르망오피스텔,관천로 63,37.4844389685375,126.924787150836,3
5582,서울특별시 강남구 논현동,논현 아이파크,언주로 615,37.5105418478107,127.035945387383,1
5588,서울특별시 관악구 봉천동,파크빌오피스텔,남부순환로216길 41,37.4798187878076,126.949545298428,7
5594,서울특별시 송파구 석촌동,백제24시찜질방인삼사우나,백제고분로 293,37.5028745110313,127.098986830011,2
5595,서울특별시 송파구 삼전동,레이크시티,삼전로8길 8,37.5050082131101,127.089577364195,6
5605,서울특별시 강남구 세곡동,천석빌딩,헌릉로571길 9,37.466266789384,127.101362320765,4
5607,서울특별시 관악구 봉천동,청룡2오피스텔,남부순환로214길 35,37.4800331317801,126.947667009705,4
5636,서울특별시 종로구 홍지동,세검정아트오피스텔,자하문로 292,37.599195348897,126.960705976082,0
5643,서울특별시 광진구 화양동,엘리시아1차,광나루로20길 36-3,37.5452871514207,127.073812617055,5
5652,서울특별시 종로구 숭인동,롯데캐슬 천지인,종로 347,37.5738517068991,127.016177810477,3
5658,서울특별시 강북구 수유동,두온오피스텔,노해로 38,37.6388967112323,127.023070562491,3
5659,서울특별시 중구 황학동,다베로,난계로13길 10-5,37.5674548392803,127.022639662789,4
5672,서울특별시 동대문구 제기동,제기동오피스텔(유니텔),왕산로19라길 4,37.578906114843,127.033954844922,2
5687,서울특별시 동대문구 장안동,장안 NEW CITY,장한로 105,37.5700890006172,127.069945877911,0
5694,서울특별시 동대문구 전농동,청량리더블유디세븐스,답십리로1길 7,37.5790401047558,127.043281859964,8
5695,서울특별시 중구 묵정동,충무로역 스위트엠,퇴계로 248,37.562280696046,126.999596952863,0
5704,서울특별시 동대문구 장안동,신부파스칼텔,천호대로83길 32,37.5634783973295,127.065219635818,1
5725,서울특별시 중랑구 면목동,KG TOWER,면목로 293,37.5789953504632,127.086259129625,3
5731,서울특별시 영등포구 여의도동,KCC파크타운,국회대로72길 17,37.5295479774132,126.921225556516,7
5733,서울특별시 강남구 자곡동,빌리브 파비오 더 까사,자곡로 186,37.4740099866891,127.103539161713,6
5735,서울특별시 영등포구 당산동6가,씨엔에스파크,양평로12가길 2,37.5361577208525,126.900782391919,7
5741,서울특별시 서초구 서초동,블루힐65,반포대로30길 9,37.4917215316972,127.009057478812,2
5745,서울특별시 강남구 역삼동,강남역 우정에쉐르,테헤란로10길 10,37.4984060977465,127.032263556578,6
5750,서울특별시 영등포구 문래동5가,금강 노블레스,선유로3길 7-9,37.5147567478291,126.886552531572,0
5756,서울특별시 관악구 봉천동,보배오피스텔,관악로17길 31,37.4807672034468,126.949788532487,8
5761,서울특별시 영등포구 대림동,세인트 오피스텔,대림로27길 5,37.4950162666776,126.899165378062,5
5766,서울특별시 금천구 시흥동,시흥해담채,시흥대로75길 13,37.45743094268,126.898548448111,5
5805,서울특별시 은평구 응암동,미가 마하나임 응암Ⅰ,은평로 105,37.6000991576697,126.919417512907,3
5809,서울특별시 양천구 신월동,오진오피스텔,오목로 98,37.5233015310395,126.848365210421,4
5822,서울특별시 서대문구 북가좌동,선정오피스텔,증가로 259,37.5836227963153,126.911114468597,5
5828,서울특별시 양천구 목동,목동 트라움시티,등촌로 200,37.5472850953966,126.863528525144,0
5829,서울특별시 마포구 노고산동,신촌다올노블리움,백범로1길 79-4,37.5560499583843,126.940962984142,5
5848,서울특별시 송파구 방이동,I-SPACE 잠실2,올림픽로 354,37.516110216748,127.109553536194,4
5857,서울특별시 강동구 천호동,힐탑프라자,천호대로 1073,37.5366145032371,127.13136028384,3
5871,서울특별시 강동구 길동,강동 디앤써밋,양재대로 1560,37.5447282962684,127.142899793065,5
5879,서울특별시 강서구 방화동,오피앙,금낭화로 146,37.5781891593388,126.813302358444,4
5914,서울특별시 중구 황학동,골드캐슬Ⅱ,난계로17길 58-6,37.5698455702635,127.0205074504,0
5922,서울특별시 동대문구 휘경동,스페이스 에이치,이문로 52,37.5919246364639,127.057489654249,0
5923,서울특별시 성북구 하월곡동,월곡오피스텔,화랑로11길 17-11,37.6031390800817,127.040870324692,0
5925,서울특별시 중랑구 상봉동,상봉 동원데자뷰2차,봉우재로37가길 11,37.5938736040153,127.088594714824,3
5929,서울특별시 중랑구 면목동,하이원팰리스,겸재로40길 14-7,37.5873460973028,127.08689782456,2
5936,서울특별시 종로구 내수동,경희궁의 아침 2단지,사직로8길 24,37.5739639296009,126.971284886893,4
5942,서울특별시 종로구 관수동,신일 해피트리앤,종로16길 13,37.5694585718915,126.988702277833,7
5962,서울특별시 관악구 봉천동,미륵빌딩,쑥고개로 95,37.4793843794927,126.947204148266,4
5965,서울특별시 관악구 봉천동,아티크빌딩,중앙길 15-1,37.4838431158514,126.953656471606,4
5973,서울특별시 관악구 신림동,(1463-38),관천로10길 15,37.4851945865489,126.926268139996,4
5974,서울특별시 서초구 방배동,(1031-3),방배로 39,37.4781723326831,126.99944952683,4
5976,서울특별시 서초구 서초동,강남역인앤인,서초대로78길 52,37.4932233364574,127.028736302957,15
5993,서울특별시 은평구 대조동,보성리엔빌,연서로18길 3-7,37.6127071630904,126.917989292456,7
5997,서울특별시 양천구 신정동,목동대림아크로텔,목동서로 277,37.5224345298793,126.869434498715,3
6003,서울특별시 은평구 응암동,래디앙,은평로8길 7-2,37.5993875851009,126.921196372535,6
6014,서울특별시 강서구 화곡동,나인스퀘어,화곡로42나길 14-6,37.5468948715745,126.846780375551,3
6023,서울특별시 강서구 화곡동,서광프리메라,화곡로 292,37.5503031171874,126.848769072181,3
6037,서울특별시 마포구 노고산동,A동,신촌로12다길 24-3,37.5545082676142,126.933836972263,8
6070,서울특별시 마포구 공덕동,(15-3),만리재로 91,37.5487218738701,126.959319644787,0
6096,서울특별시 중구 황학동,황학동 코아루,난계로11길 30,37.566708034837,127.022477348128,7
6098,서울특별시 종로구 숭인동,더 카르페디엠 종로 오피스텔,난계로29길 43,37.5738238413569,127.020922744302,4
6109,서울특별시 중랑구 면목동,어반휴6차,봉우재로 166,37.5935956650995,127.091408290621,2
6124,서울특별시 동대문구 장안동,샤론인텔리안,장한로3길 17,37.5634105074879,127.064645839918,1
6130,서울특별시 광진구 화양동,정익제이타워2차102동,광나루로18길 15,37.5468628715603,127.072269871354,6
6153,서울특별시 송파구 방이동,더원센트럴,위례성대로2길 13,37.5157715059405,127.113303427639,4
6155,서울특별시 강동구 길동,길동청광플러스원큐브1차,천중로42길 70,37.5380101043305,127.138345254621,3
6156,서울특별시 강동구 길동,광남캐스빌,천중로44길 75,37.5376540186718,127.13935046804,6
6157,서울특별시 강동구 암사동,서울오피스텔,올림픽로98길 8-9,37.5508138949995,127.128567359833,4
6160,서울특별시 강동구 천호동,S.I 팰리스,진황도로33길 11,37.5378422560757,127.134200155957,1
6168,서울특별시 구로구 구로동,순영웰라이빌1차,가마산로27길 24,37.4980070767654,126.891645849664,3
6169,서울특별시 구로구 구로동,미주프라자,가마산로27길 56,37.4992557383972,126.890622065149,1
6171,서울특별시 구로구 구로동,대림역 와이즈플레이스,가마산로 268,37.4955829797241,126.890343922923,6
6184,서울특별시 금천구 독산동,타운캐슬5차,독산로101길 8-8,37.4753386901377,126.903136332614,4
6187,서울특별시 금천구 시흥동,환희타워,시흥대로57길 21,37.4532554726106,126.900351657714,12
6202,서울특별시 영등포구 영등포동2가,블루오션,국회대로56길 56,37.5205676649038,126.911639654662,5
6204,서울특별시 영등포구 영등포동7가,어써밋,국회대로52길 4,37.5249474155255,126.906576910185,8
6205,서울특별시 영등포구 영등포동7가,아크로L팰리스,국회대로54길 21-1,37.5235646437979,126.908645317675,2
