NO,시군구,도로명,위도,경도,bus_count
4901,서울특별시 금천구 시흥동,독산로47길 5,37.4621707721122,126.904008639157,6
4903,서울특별시 영등포구 영등포동2가,국회대로54길 37-10,37.5223007499118,126.909977979847,12
4917,서울특별시 금천구 가산동,남부순환로112길 7,37.4780896940245,126.895366249186,18
4924,서울특별시 양천구 목동,목동중앙서로3길 15,37.5333109471446,126.864694781135,0
4925,서울특별시 양천구 목동,목동중앙서로3길 7,37.5329357377582,126.864744787692,0
4939,서울특별시 강서구 화곡동,가로공원로 218,37.5373625628396,126.840244546869,17
4942,서울특별시 강서구 화곡동,강서로5가길 8,37.5292700082922,126.847575448106,5
4943,서울특별시 강서구 화곡동,우장산로15길 12,37.5535875376397,126.850478552192,7
4946,서울특별시 양천구 목동,등촌로 120,37.5407753244972,126.864027506548,0
4951,서울특별시 은평구 응암동,불광천길 548,37.5982914128906,126.916569030805,15
4964,서울특별시 송파구 마천동,마천로 325,37.494534202555,127.151412076018,16
4966,서울특별시 강동구 강일동,아리수로93길 27,37.5656225735773,127.17381574584,17
4971,서울특별시 강동구 길동,천호대로173길 50,37.5372450576845,127.136415724341,10
4973,서울특별시 강동구 천호동,성안로25길 59,37.5388562553625,127.132270872906,11
4999,서울특별시 구로구 신도림동,경인로 611-17,37.5069406096858,126.883570376744,7
5004,서울특별시 구로구 구로동,시흥대로161길 44,37.4794700153715,126.896979027882,12
5006,서울특별시 구로구 구로동,도림천로 448,37.485607029798,126.899038499789,16
5025,서울특별시 구로구 오류동,경인로 178-8,37.4944740869509,126.841431363599,6
5043,서울특별시 광진구 화양동,능동로16길 9,37.5450464722721,127.073704087922,10
5047,서울특별시 광진구 능동,천호대로 570,37.5560401741942,127.081004919055,8
5050,서울특별시 중랑구 상봉동,상봉로23길 39,37.5940903449106,127.091012584333,13
5051,서울특별시 중랑구 상봉동,상봉로23길 12,37.5947359940075,127.09240579435,12
5058,서울특별시 중랑구 망우동,망우로58길 31,37.5968329640884,127.094112135913,12
5067,서울특별시 도봉구 창동,덕릉로59라길 54,37.6427352446548,127.040002785556,0
5069,서울특별시 성동구 용답동,자동차시장1길 31,37.5613433361586,127.061121935071,4
5072,서울특별시 도봉구 창동,도봉로 622,37.6600421847705,127.041935313171,5
5079,서울특별시 동대문구 장안동,천호대로83길 34,37.5637141080632,127.06536426644,5
5085,서울특별시 강북구 수유동,노해로 3,37.6358964120769,127.022703124643,6
5089,서울특별시 동대문구 이문동,이문로 164,37.6011015176906,127.062255276554,0
5091,서울특별시 중랑구 묵동,동일로 952,37.6153331239502,127.076880465585,14
5092,서울특별시 광진구 자양동,아차산로 345,37.5375052411306,127.08158295574,4
5099,서울특별시 영등포구 양평동2가,선유서로21길 26,37.5228642955631,126.882461794636,3
5100,서울특별시 관악구 신림동,남부순환로 1466,37.4813206271705,126.9135337672,13
5101,서울특별시 서초구 잠원동,반포대로 316,37.5072240498504,127.000539489472,8
5102,서울특별시 관악구 봉천동,쑥고개로 123,37.4791975339651,126.95037737264,13
5116,서울특별시 영등포구 당산동6가,양평로12길 10-8,37.5349707819308,126.90147458542,16
5129,서울특별시 강남구 논현동,언주로 624,37.5122101140398,127.036054997354,2
5132,서울특별시 서초구 서초동,남부순환로347길 16,37.485178769282,127.03193212076,25
5143,서울특별시 마포구 도화동,마포대로 53,37.5414321628548,126.947054064308,5
5146,서울특별시 은평구 신사동,증산로 471-5,37.5984388794883,126.915017726369,18
5147,서울특별시 양천구 신월동,월정로 101,37.5284514113055,126.83899171843,8
5148,서울특별시 서대문구 창천동,성산로 398,37.5615103584139,126.931920825916,9
5161,서울특별시 강서구 등촌동,양천로60길 60,37.5563016401995,126.857720941118,9
5164,서울특별시 마포구 노고산동,신촌로16길 29,37.554077317222,126.934640077057,16
5180,서울특별시 서대문구 창천동,신촌로11길 11-7,37.5572172343954,126.932454169288,16
5183,서울특별시 은평구 대조동,진흥로 153-6,37.6093799824049,126.926451622343,14
5185,서울특별시 은평구 대조동,불광로1길 13,37.6098128815741,126.926989953241,12
5198,서울특별시 강동구 천호동,성안로27길 57-30,37.5391625864748,127.132439439787,10
5203,서울특별시 금천구 독산동,범안로12길 44,37.4647494330372,126.892361682995,7
5215,서울특별시 관악구 봉천동,관악로15길 23-16,37.4795946588603,126.950712442589,13
5218,서울특별시 관악구 봉천동,봉천로 213-12,37.4903072010083,126.925877529262,6
5222,서울특별시 관악구 봉천동,행운2길 46,37.4785948845152,126.96132387049,6
5228,서울특별시 송파구 송파동,백제고분로42길 6-27,37.5048096434117,127.108479339701,10
5231,서울특별시 관악구 봉천동,남부순환로214길 27,37.480319182168,126.947825546372,13
5239,서울특별시 영등포구 당산동,영중로42길 7,37.5285232480569,126.906611028949,12
5240,서울특별시 강남구 삼성동,봉은사로 447,37.5119336005623,127.048611845674,4
5251,서울특별시 동작구 사당동,동작대로27다길 31,37.4860660049585,126.980559887119,4
5258,서울특별시 송파구 가락동,송파대로30길 16,37.4945889149409,127.119131071387,10
5267,서울특별시 영등포구 양평동2가,영등포로 24,37.5228926131545,126.884129538894,4
5272,서울특별시 동작구 대방동,상도로 58,37.4995662032729,126.926868762789,7
5273,서울특별시 서초구 서초동,서초대로 316,37.4940678905445,127.016210341045,11
5276,서울특별시 서초구 서초동,반포대로14길 29,37.4858017564421,127.01268647994,14
5297,서울특별시 강동구 길동,진황도로 87,37.5363674526244,127.136442751206,9
5310,서울특별시 강서구 등촌동,공항대로55길 51,37.5552620629758,126.861734560602,6
5314,서울특별시 서대문구 창천동,성산로22길 2-1,37.5605377596272,126.93307129068,11
5319,서울특별시 서대문구 대현동,이화여대3길 45,37.5578078536787,126.943269500894,15
5327,서울특별시 마포구 노고산동,신촌로 142,37.5561534693239,126.941296993344,20
5334,서울특별시 강서구 화곡동,곰달래로22길 15,37.5297126354848,126.844507927476,9
5348,서울특별시 성북구 성북동1가,창경궁로 323,37.5884578893911,127.005414226009,5
5349,서울특별시 성북구 안암동4가,안암로 31,37.580436153265,127.025896489496,17
5372,서울특별시 강북구 수유동,수유로12길 41,37.6331396047631,127.021592939691,6
5378,서울특별시 동대문구 장안동,장한로26길 40,37.5713727092672,127.073696403671,0
5385,서울특별시 성북구 동선동1가,동소문로20가길 54,37.5936274573744,127.019008453295,5
5391,서울특별시 중구 황학동,난계로15길 63,37.5690074719746,127.019936383927,6
5414,서울특별시 은평구 녹번동,진흥로 114,37.6065945621739,126.923458089088,10
5416,서울특별시 중랑구 신내동,신내로 193,37.6154746292954,127.094437021597,7
5420,서울특별시 영등포구 영등포동2가,영등포로 239,37.519601383624,126.908270295588,19
5423,서울특별시 금천구 독산동,가산로3길 45,37.4720610558486,126.89297047306,10
5427,서울특별시 구로구 구로동,가마산로 284,37.496424920819,126.891952784386,7
5442,서울특별시 영등포구 영등포동3가,영중로10길 18,37.5188270814316,126.907142439015,19
5445,서울특별시 금천구 가산동,가산로5길 66,37.4736808953302,126.891003469026,7
5454,서울특별시 강서구 마곡동,양천로47길 60-23,37.5738809235878,126.837780176331,2
5468,서울특별시 구로구 구로동,구로중앙로28길 52,37.4997031298634,126.888450893119,8
5478,서울특별시 강서구 방화동,개화동로 561,37.562734669604,126.807186878582,17
5481,서울특별시 영등포구 영등포동2가,영등포로49길 9-8,37.5201647290815,126.909370603015,15
5493,서울특별시 강서구 내발산동,강서로 335,37.5556181667634,126.83697131113,8
5495,서울특별시 금천구 가산동,가산디지털2로 127-143,37.4785697268456,126.876833912174,13
5498,서울특별시 금천구 가산동,두산로9가길 19-9,37.4726749631906,126.891248209903,8
5506,서울특별시 강서구 방화동,개화동로27가길 23,37.5632082075543,126.807281865366,12
5513,서울특별시 금천구 독산동,독산로108길 10,37.4791415658408,126.904446855591,8
5514,서울특별시 금천구 독산동,두산로 28,37.4700554732428,126.890875340852,10
5521,서울특별시 양천구 신월동,남부순환로 323,37.5380544766301,126.827215897447,17
5527,서울특별시 강서구 화곡동,강서로5나길 56,37.5287232990618,126.845165133552,6
5532,서울특별시 서대문구 대현동,이화여대5길 38,37.5584422934684,126.943557057585,14
5535,서울특별시 마포구 신공덕동,백범로 202,37.5428481347733,126.952468627776,11
5539,서울특별시 마포구 공덕동,만리재로 101,37.5494304914657,126.959793870552,2
5545,서울특별시 은평구 갈현동,연서로29길 7-15,37.6182664669024,126.919334592854,18
5555,서울특별시 은평구 응암동,은평로 85,37.5996048037882,126.917361151423,12
5562,서울특별시 송파구 가락동,송이로 80,37.498784199719,127.119735065229,0
5565,서울특별시 관악구 봉천동,청룡1길 42,37.4808713899046,126.948600646271,14
5569,서울특별시 관악구 봉천동,남부순환로 1845-9,37.480950337227,126.954819732836,14
5571,서울특별시 관악구 신림동,남부순환로149길 47,37.4836693304023,126.914585617556,13
5572,서울특별시 관악구 신림동,관천로 63,37.4845027246026,126.924731684469,9
5582,서울특별시 강남구 논현동,언주로 615,37.5106397134921,127.036186123171,2
5588,서울특별시 관악구 봉천동,남부순환로216길 41,37.4798270846676,126.949563043144,12
5594,서울특별시 송파구 석촌동,백제고분로 293,37.5028850759497,127.099066688273,6
5595,서울특별시 송파구 삼전동,삼전로8길 8,37.5050122686584,127.089576011874,8
5605,서울특별시 강남구 세곡동,헌릉로571길 9,37.4662689780848,127.101436703215,6
5607,서울특별시 관악구 봉천동,남부순환로214길 35,37.480028463554,126.947705453192,13
5636,서울특별시 종로구 홍지동,자하문로 292,37.5992278841597,126.960734495359,0
5643,서울특별시 광진구 화양동,광나루로20길 36-3,37.5453361511629,127.073835975925,9
5652,서울특별시 종로구 숭인동,종로 347,37.5740562569508,127.016000015149,5
5658,서울특별시 강북구 수유동,노해로 38,37.6389221083124,127.023125180875,6
5659,서울특별시 중구 황학동,난계로13길 10-5,37.5674506083537,127.022620079376,9
5672,서울특별시 동대문구 제기동,왕산로19라길 4,37.578842940408,127.0340060998,10
5687,서울특별시 동대문구 장안동,장한로 105,37.5700853011061,127.069955043285,1
5694,서울특별시 동대문구 전농동,답십리로1길 7,37.5790358610751,127.04330642387,11
5695,서울특별시 중구 묵정동,퇴계로 248,37.5621975334628,126.999449248754,0
5704,서울특별시 동대문구 장안동,천호대로83길 32,37.5634862032153,127.065278951825,5
5725,서울특별시 중랑구 면목동,면목로 293,37.5789582952815,127.0861690858,9
5731,서울특별시 영등포구 여의도동,국회대로72길 17,37.5295575508059,126.921259712977,14
5733,서울특별시 강남구 자곡동,자곡로 186,37.4740942444657,127.103831965763,12
5735,서울특별시 영등포구 당산동6가,양평로12가길 2,37.5363005812028,126.900736831751,17
5741,서울특별시 서초구 서초동,반포대로30길 9,37.491734416666,127.009050130353,8
5745,서울특별시 강남구 역삼동,테헤란로10길 10,37.4984017728239,127.032263893979,16
5750,서울특별시 영등포구 문래동5가,선유로3길 7-9,37.5146864252223,126.886506375328,1
5756,서울특별시 관악구 봉천동,관악로17길 31,37.4807481893759,126.949781987696,13
5761,서울특별시 영등포구 대림동,대림로27길 5,37.4950095130936,126.899170023506,9
5766,서울특별시 금천구 시흥동,시흥대로75길 13,37.4573918971837,126.898616542137,14
5805,서울특별시 은평구 응암동,은평로 105,37.6000791581677,126.919421158186,16
5809,서울특별시 양천구 신월동,오목로 98,37.5233084610371,126.848359200787,6
5822,서울특별시 서대문구 북가좌동,증가로 259,37.5836644590608,126.911163441601,11
5828,서울특별시 양천구 목동,등촌로 200,37.5474869506518,126.86340005862,2
5848,서울특별시 송파구 방이동,올림픽로 354,37.5161703232576,127.109737321138,12
5857,서울특별시 강동구 천호동,천호대로 1073,37.5365252568381,127.13140289598,8
5871,서울특별시 강동구 길동,양재대로 1560,37.5447311027553,127.142963166378,6
5879,서울특별시 강서구 방화동,금낭화로 146,37.5781901549032,126.813305186149,6
5914,서울특별시 중구 황학동,난계로17길 58-6,37.5698505271929,127.020499075318,8
5922,서울특별시 동대문구 휘경동,이문로 52,37.5919302190269,127.057497018401,6
5923,서울특별시 성북구 하월곡동,화랑로11길 17-11,37.6031325926785,127.040871113862,0
5925,서울특별시 중랑구 상봉동,봉우재로37가길 11,37.5939184296418,127.088532943533,12
5929,서울특별시 중랑구 면목동,겸재로40길 14-7,37.5874045416577,127.08669364057,3
5936,서울특별시 종로구 내수동,사직로8길 24,37.573974191655,126.971246734085,9
5942,서울특별시 종로구 관수동,종로16길 13,37.569411368821,126.988797707912,14
5962,서울특별시 관악구 봉천동,쑥고개로 95,37.4793763605135,126.947204153908,13
5965,서울특별시 관악구 봉천동,중앙길 15-1,37.4838492374739,126.953643126124,8
5973,서울특별시 관악구 신림동,관천로10길 15,37.4851965605094,126.926254909184,10
5974,서울특별시 서초구 방배동,방배로 39,37.4781562945309,126.999411426842,7
5976,서울특별시 서초구 서초동,서초대로78길 52,37.4932151496323,127.028685527176,21
5993,서울특별시 은평구 대조동,연서로18길 3-7,37.6127045888585,126.918044905964,11
5997,서울특별시 양천구 신정동,목동서로 277,37.5224542671642,126.869439328628,14
6003,서울특별시 은평구 응암동,은평로8길 7-2,37.5993862158448,126.921169762614,10
6014,서울특별시 강서구 화곡동,화곡로42나길 14-6,37.5469087726846,126.846730782868,4
6023,서울특별시 강서구 화곡동,화곡로 292,37.5501868292157,126.848722796198,4
6037,서울특별시 마포구 노고산동,신촌로12다길 24-3,37.5544461335438,126.933899045355,15
6070,서울특별시 마포구 공덕동,만리재로 91,37.5487183351981,126.959247788093,2
6096,서울특별시 중구 황학동,난계로11길 30,37.5667434438878,127.022477811529,9
6098,서울특별시 종로구 숭인동,난계로29길 43,37.5738044676613,127.020935757012,10
6109,서울특별시 중랑구 면목동,봉우재로 166,37.5934635451335,127.091452968444,14
6124,서울특별시 동대문구 장안동,장한로3길 17,37.5634609372416,127.064528736541,5
6130,서울특별시 광진구 화양동,광나루로18길 15,37.5468549889464,127.072194385794,13
6153,서울특별시 송파구 방이동,위례성대로2길 13,37.5157685246044,127.11331179352,8
6155,서울특별시 강동구 길동,천중로42길 70,37.5379520718765,127.138275222668,9
6156,서울특별시 강동구 길동,천중로44길 75,37.5376535721783,127.139347072818,11
6157,서울특별시 강동구 암사동,올림픽로98길 8-9,37.5508078356515,127.128588172018,5
6160,서울특별시 강동구 천호동,진황도로33길 11,37.5378019936871,127.134110019104,7
6168,서울특별시 구로구 구로동,가마산로27길 24,37.4981673851665,126.891568832095,5
6169,서울특별시 구로구 구로동,가마산로27길 56,37.4992875856287,126.890667141005,4
6171,서울특별시 구로구 구로동,가마산로 268,37.4956164739157,126.890318882617,8
6184,서울특별시 금천구 독산동,독산로101길 8-8,37.4753395016942,126.903137122934,12
6187,서울특별시 금천구 시흥동,시흥대로57길 21,37.4532539406045,126.900351320689,22
6202,서울특별시 영등포구 영등포동2가,국회대로56길 56,37.5205542368443,126.911635485035,11
6204,서울특별시 영등포구 영등포동7가,국회대로52길 4,37.5249216990426,126.906528976325,12
6205,서울특별시 영등포구 영등포동7가,국회대로54길 21-1,37.5235417230039,126.908599643079,12
6209,서울특별시 영등포구 영등포동7가,버드나루로7길 12-14,37.523735742131,126.909227026117,10
6210,서울특별시 영등포구 당산동3가,선유동1로 50,37.5264850126816,126.893226385107,11
6214,서울특별시 강남구 삼성동,테헤란로63길 12,37.5061147390354,127.050947634813,7
6222,서울특별시 영등포구 양평동1가,선유로22길 5,37.5215697146587,126.890502056438,6
6224,서울특별시 영등포구 당산동2가,영등포로 99,37.5221419731854,126.892498406348,9
6232,서울특별시 관악구 봉천동,남부순환로220길 29,37.4799074077022,126.951825532329,13
6236,서울특별시 관악구 신림동,신림로71길 16,37.4884371785232,126.927358247844,9
6237,서울특별시 관악구 신림동,난곡로 327-1,37.4832915344119,126.913960349245,13
6245,서울특별시 서초구 서초동,서초중앙로 49,37.4861258292985,127.015149284172,12
6247,서울특별시 송파구 잠실동,백제고분로7길 41,37.510973982447,127.083627305761,7
6248,서울특별시 서초구 우면동,태봉로 60,37.4635343719244,127.025106244652,6
6261,서울특별시 관악구 봉천동,남부순환로218길 23,37.4802613328947,126.950538457828,13
6269,서울특별시 동작구 상도1동,매봉로 25,37.5064226815053,126.950486028813,2
6290,서울특별시 서초구 서초동,효령로55길 22,37.4857996317481,127.014693666479,13
6292,서울특별시 서초구 방배동,동광로19길 138,37.4981289149084,126.985954393345,6
6295,서울특별시 영등포구 문래동3가,문래북로 58-10,37.5202519852045,126.89146380636,9
6297,서울특별시 관악구 봉천동,청룡3길 41,37.4807065592343,126.948517659689,13
6302,서울특별시 강동구 천호동,천호대로159길 22-34,37.5382580309102,127.128564015883,15
6325,서울특별시 강서구 화곡동,강서로7길 20-27,37.5299085288581,126.845618842528,6
6326,서울특별시 강서구 화곡동,강서로7길 140,37.5289228443713,126.839941363038,11
6335,서울특별시 은평구 구산동,서오릉로11길 5-2,37.6116725744857,126.915333724498,17
6338,서울특별시 양천구 목동,등촌로 20,37.5316570560755,126.864132761139,0
6342,서울특별시 은평구 역촌동,진흥로1길 13-1,37.6017399911136,126.918556565319,13
6345,서울특별시 서대문구 연희동,연희로 233,37.5779125996829,126.935088379677,0
6349,서울특별시 은평구 응암동,은평로8길 45-1,37.5964589789336,126.918636151026,13
6350,서울특별시 강서구 화곡동,화곡로42길 25-3,37.5463608654947,126.846931291733,5
6365,서울특별시 동대문구 장안동,장한로26가길 88,37.5681560928209,127.06979771244,0
6372,서울특별시 도봉구 창동,도봉로110길 58,37.6460611863503,127.036806374807,4
6390,서울특별시 중랑구 망우동,상봉로 110,37.5957067932724,127.093345706876,10
6394,서울특별시 중구 신당동,동호로7길 17,37.5530071113408,127.011093004088,0
6409,서울특별시 영등포구 영등포동7가,버드나루로 81,37.5255371675999,126.908943493818,12
6435,서울특별시 금천구 가산동,가산로7길 85,37.4733382132832,126.889229317431,11
6439,서울특별시 금천구 가산동,남부순환로 1272,37.4787040894686,126.892058009311,22
6452,서울특별시 구로구 구로동,구로중앙로28길 73,37.5008487635068,126.889318291994,1
6457,서울특별시 금천구 독산동,독산로51길 11-3,37.462730504131,126.903484578851,6
6459,서울특별시 금천구 독산동,범안로14길 9-13,37.4658458383449,126.894017588852,6
6471,서울특별시 금천구 시흥동,시흥대로63길 17,37.4548160320983,126.898557518298,19
6476,서울특별시 마포구 합정동,독막로8길 20,37.5471045051506,126.917790876349,5
6485,서울특별시 관악구 봉천동,청룡6길 7,37.4802803020024,126.945526048445,8
6490,서울특별시 관악구 봉천동,남부순환로210길 47,37.4797481573066,126.94473117717,8
6492,서울특별시 관악구 남현동,승방6길 30,37.4748866855119,126.980263874212,17
6493,서울특별시 관악구 신림동,남부순환로185길 22,37.4856893335438,126.932452474692,14
6494,서울특별시 관악구 신림동,난곡로64가길 16,37.4806046619662,126.915242029632,13
6508,서울특별시 성동구 용답동,자동차시장1길 103,37.5602152658383,127.069164302606,4
6509,서울특별시 중랑구 상봉동,중랑천로12길 83,37.5935128969633,127.07737457217,6
6519,서울특별시 노원구 상계동,노해로85길 10-33,37.6564822995953,127.065674197786,15
6520,서울특별시 성북구 석관동,한천로81길 10-7,37.61194344705,127.060601219562,0
6521,서울특별시 중랑구 망우동,망우로58길 47,37.5960929069849,127.094203829954,14
6532,서울특별시 광진구 화양동,광나루로 410,37.5465622772815,127.075047996201,10
6536,서울특별시 광진구 광장동,아차산로78길 56,37.5513551601064,127.110075878946,3
6541,서울특별시 광진구 구의동,자양로18길 96,37.5385616861558,127.088795921258,12
6542,서울특별시 성북구 장위동,화랑로 299,37.6136535964229,127.060810102382,2
6545,서울특별시 중구 황학동,난계로17길 30-12,37.5699694876163,127.021844434378,4
6550,서울특별시 중구 황학동,퇴계로 457,37.5656260898353,127.022629261908,9
6552,서울특별시 은평구 불광동,통일로78길 11-7,37.6183372653901,126.92336121467,16
6558,서울특별시 중랑구 면목동,봉우재로 50,37.5906869663751,127.078691643063,12
6559,서울특별시 동대문구 장안동,장한로26가길 86,37.5682747097408,127.06987241714,0
6560,서울특별시 동대문구 장안동,장한로22길 13,37.5697846262226,127.07118224894,0
6573,서울특별시 성동구 행당동,고산자로 284,37.5649128994423,127.036797652702,2
6581,서울특별시 송파구 잠실동,백제고분로19길 4,37.5051091430001,127.086777987501,8
6582,서울특별시 송파구 잠실동,삼전로 79,37.5057900833155,127.088890773713,9
6596,서울특별시 관악구 신림동,난곡로 300,37.4807743717386,126.914935217572,13
6603,서울특별시 강남구 대치동,선릉로90길 68,37.5054321603687,127.054723958968,8
6616,서울특별시 영등포구 당산동6가,당산로50길 18,37.5338868807479,126.904326705135,12
6619,서울특별시 관악구 봉천동,남부순환로220길 35,37.4796586095754,126.951753221265,14
6627,서울특별시 영등포구 당산동4가,당산로38길 15,37.5287004708186,126.900002941895,11
6633,서울특별시 관악구 봉천동,남부순환로 1817,37.4816411686596,126.952144384523,15
6634,서울특별시 관악구 봉천동,남부순환로 1878,37.4788324701734,126.95812127543,7
6642,서울특별시 관악구 신림동,봉천로 270,37.4877184817104,126.930874097568,14
6643,서울특별시 관악구 봉천동,쑥고개로 93,37.4794177282863,126.947028431765,11
6666,서울특별시 영등포구 영등포동2가,영등포로51길 12,37.5197819537318,126.910394909971,15
6691,서울특별시 영등포구 영등포동7가,국회대로 663-3,37.5256944598423,126.907984200408,10
6706,서울특별시 강서구 등촌동,공항대로53가길 49,37.5555765673535,126.858737598814,7
6709,서울특별시 서대문구 대현동,신촌로 163,37.5570397981526,126.944118788144,12
6712,서울특별시 서대문구 대현동,이화여대3길 35,37.5577838311936,126.943717360014,13
6718,서울특별시 마포구 노고산동,신촌로16길 22,37.5547534936706,126.934437360806,16
6720,서울특별시 마포구 아현동,신촌로32길 3-8,37.5568335471158,126.953664159081,7
6732,서울특별시 마포구 신수동,창전로 72,37.5487566744744,126.933069830593,4
6745,서울특별시 강서구 화곡동,화곡로 176-10,37.5413172325844,126.841383808861,15
6747,서울특별시 강서구 화곡동,화곡로 185,37.54251755343,126.841727176822,17
6748,서울특별시 강서구 화곡동,까치산로 88-9,37.5460004261468,126.848436929895,4
6754,서울특별시 강서구 화곡동,화곡로42길 24,37.5461348164296,126.846731688521,6
6767,서울특별시 마포구 합정동,양화진길 41,37.5468389589212,126.91237305228,10
6797,서울특별시 강동구 천호동,진황도로31길 19,37.5384621343537,127.13349307603,6
6798,서울특별시 강동구 성내동,천호대로 1006,37.5380513979559,127.123788971242,14
6802,서울특별시 강동구 길동,천호대로 1107,37.5355802857957,127.134841810959,9
6803,서울특별시 강동구 천호동,상암로12길 8,37.5493568522766,127.128188926081,6
6812,서울특별시 송파구 방이동,위례성대로2길 10,37.5161596638858,127.113203456188,10
6823,서울특별시 강동구 강일동,아리수로93길 19,37.5653806615841,127.174117962328,17
6839,서울특별시 강동구 천호동,진황도로29길 8,37.5385119859067,127.132107671568,12
6840,서울특별시 강동구 천호동,진황도로 66,37.5371738263757,127.133783713508,7
6843,서울특별시 영등포구 영등포동7가,국회대로54길 15-3,37.5241114542025,126.908402561349,10
6857,서울특별시 구로구 구로동,디지털로32가길 81,37.4800727578009,126.897045131641,16
6861,서울특별시 구로구 고척동,경서로 62-6,37.5022510200381,126.859885931831,5
6871,서울특별시 영등포구 영등포동6가,영신로40길 20,37.5209729747865,126.903624650697,15
6876,서울특별시 금천구 시흥동,시흥대로59길 9,37.4534107601633,126.90029584616,23
6886,서울특별시 금천구 독산동,독산로101길 46,37.4770370478194,126.903081343948,11
6890,서울특별시 구로구 오류동,경인로 193-17,37.4958973404756,126.841920266866,6
6893,서울특별시 구로구 구로동,도림천로 452,37.4853855096142,126.899505427638,16
6902,서울특별시 중구 황학동,난계로21길 39,37.5702864662261,127.021305262132,5
6906,서울특별시 광진구 자양동,아차산로 312,37.5377682042589,127.077356198165,0
6923,서울특별시 성동구 도선동,무학로2길 32,37.5631930588256,127.033214952069,7
6927,서울특별시 동대문구 전농동,왕산로36길 6,37.579230143677,127.043474539053,13
6928,서울특별시 성북구 동선동1가,동소문로24길 32,37.592286567701,127.018653931557,8
6930,서울특별시 중랑구 면목동,봉우재로 154,37.5932428665525,127.089962358106,13
6938,서울특별시 중랑구 상봉동,면목로94길 13,37.5954026468832,127.086570435045,9
6940,서울특별시 영등포구 당산동3가,양산로 155,37.5236214940893,126.900287443547,14
6943,서울특별시 영등포구 여의도동,63로 36,37.5194206669589,126.938610362668,11
6944,서울특별시 관악구 봉천동,낙성대로 29,37.4758168374528,126.959284579463,5
6945,서울특별시 관악구 봉천동,봉천로 466,37.4820210080697,126.951638187547,14
6960,서울특별시 관악구 봉천동,솔밭로2길 16,37.4777241720908,126.963375607988,6
6962,서울특별시 영등포구 여의도동,국회대로66길 19,37.5283099447051,126.919670044616,14
6966,서울특별시 서초구 서초동,강남대로 299,37.4897066749488,127.030992140879,19
6968,서울특별시 관악구 신림동,관천로 38,37.4833434025177,126.927477487881,9
6978,서울특별시 관악구 신림동,신림로65길 15-8,37.4847742854792,126.928647475226,12
6996,서울특별시 은평구 응암동,은평로4길 12-3,37.5982048121248,126.916802284665,15
7006,서울특별시 마포구 서교동,잔다리로 108,37.5567278738552,126.914603023083,11
7018,서울특별시 강서구 화곡동,까치산로11길 16,37.5454209825486,126.846198138517,5
7024,서울특별시 서대문구 대현동,신촌로 169-6,37.5570887759736,126.944807539656,11
7026,서울특별시 마포구 동교동,양화로 175,37.5577544597921,126.924365276187,13
7037,서울특별시 강서구 화곡동,강서로5가길 40,37.529185643872,126.845816505991,6
7041,서울특별시 서대문구 대현동,이화여대3길 28,37.5581115237737,126.944096484096,13
7048,서울특별시 은평구 응암동,불광천길 510-1,37.5965865015944,126.916235304076,17
7054,서울특별시 강서구 염창동,공항대로81길 6,37.5475176349887,126.876709355005,7
7056,서울특별시 양천구 목동,등촌로 206,37.548060698097,126.863548838253,2
7075,서울특별시 중구 순화동,서소문로9길 28,37.5637084894676,126.970042986983,15
7076,서울특별시 성동구 성수동1가,상원8길 14,37.5493764643572,127.049597368592,5
7081,서울특별시 은평구 불광동,진흥로15길 15,37.6106940528125,126.93166037684,14
7087,서울특별시 종로구 숭인동,난계로29길 33-4,37.5738383716741,127.021290765411,11
7096,서울특별시 도봉구 도봉동,도봉로163길 8-10,37.6765625022928,127.044069714422,12
7098,서울특별시 용산구 원효로3가,원효로 103-3,37.5326178889298,126.955186945802,7
7121,서울특별시 강동구 천호동,진황도로27가길 17-10,37.5395228913435,127.130989730513,13
7127,서울특별시 강동구 천호동,천호대로161길 21,37.5382015997007,127.128838300993,14
7131,서울특별시 강동구 길동,천중로40길 67,37.5380945892184,127.138061977366,9
7136,서울특별시 영등포구 영등포동2가,국회대로56길 32,37.5224676139364,126.910331177139,11
7155,서울특별시 구로구 오류동,고척로1길 9-1,37.4951783852771,126.840347564443,7
7157,서울특별시 영등포구 영등포동7가,국회대로56길 12,37.5240655058381,126.909223006552,10
7159,서울특별시 금천구 가산동,가산로7길 77,37.4735573089631,126.889486069137,11
7172,서울특별시 관악구 봉천동,남부순환로 1773,37.48213912809,126.947212611798,10
7177,서울특별시 관악구 신림동,봉천로12길 57,37.486202282499,126.930289572092,14
7180,서울특별시 영등포구 당산동,국회대로55길 18-1,37.5268766362472,126.908063862671,11
7184,서울특별시 영등포구 양평동6가,양평로30길 32,37.542657396799,126.888606445636,6
7194,서울특별시 관악구 봉천동,쑥고개로 59-5,37.4798904579298,126.943088886114,7
7199,서울특별시 강남구 역삼동,강남대로84길 33,37.4975461306128,127.031093425879,22
7201,서울특별시 강남구 역삼동,선릉로 431,37.503435658512,127.049106892969,9
7202,서울특별시 영등포구 신길동,신길로34길 5,37.5053191063261,126.911680927634,8
7209,서울특별시 영등포구 양평동4가,선유로53길 16-7,37.538075114049,126.896655980858,14
7220,서울특별시 관악구 신림동,신림로65길 43,37.4846941287798,126.927078301181,10
7221,서울특별시 관악구 신림동,신림로70길 35,37.4875137486836,126.930833015384,14
